Text,Language,target
"Invece, l'apprendimento automatico può essere anche supervisionato[27].",Italian,1
"L'apprendimento automatico e il data mining infatti si sovrappongono in modo significativo, ma mentre l'apprendimento automatico si concentra sulla previsione basata su proprietà note apprese dai dati, il data mining si concentra sulla scoperta di proprietà prima sconosciute nei dati.",Italian,1
"Il data mining sfrutta i metodi dell'apprendimento automatico, ma con obiettivi differenti; d'altro canto, l'apprendimento automatico utilizza i metodi di data mining come metodi di apprendimento non supervisionato o come passi di preprocessing per aumentare l'accuratezza dell'apprendimento.",Italian,1
"Gran parte della confusione tra le due comunità di ricerca scaturisce dall'assunzione di base del loro operato: nell'apprendimento automatico, le prestazioni sono generalmente valutate in base all'abilità di riprodurre conoscenza già acquisita, mentre in data mining il compito chiave è la scoperta di conoscenza che prima non si aveva.",Italian,1
L'apprendimento automatico ha legami molto stretti con l'ottimizzazione: molti problemi di apprendimento sono formulati come la minimizzazione di una qualche funzione di costo su un insieme di esempi di apprendimento.,Italian,1
La funzione di costo (o funzione di perdita) rappresenta la discrepanza tra le previsioni del modello che si sta addestrando e le istanze del problema reale.,Italian,1
"Le differenze tra i due campi (l'apprendimento automatico e l'ottimizzazione) sorgono dall'obiettivo della generalizzazione: mentre gli algoritmi di ottimizzazione possono minimizzare la perdita su un insieme di apprendimento, l'apprendimento automatico si preoccupa di minimizzare la perdita su campioni mai visti dalla macchina[28].",Italian,1
"La risoluzione automatica di problemi avviene, nel campo dell'informatica, in due modi differenti: tramite paradigmi di hard computing o tramite paradigmi di soft computing.",Italian,1
Per hard computing si intende la risoluzione di un problema tramite l'esecuzione di un algoritmo ben definito e decidibile.,Italian,1
"La maggior parte dei paradigmi di hard computing sono metodi ormai consolidati, ma presentano alcuni lati negativi: infatti richiedono sempre un modello analitico preciso e definibile, e spesso un alto tempo di computazione.",Italian,1
"Le tecniche di soft computing d'altro canto antepongono il guadagno nella comprensione del comportamento di un sistema a scapito della precisione, spesso non necessaria.",Italian,1
I paradigmi di soft computing si basano su due principi[29]: L'apprendimento automatico si avvale delle tecniche di soft computing.,Italian,1
"La programmazione logica induttiva (anche ILP, dall'inglese inductive logic programming) è un approccio all'apprendimento di regole che usa la programmazione logica come rappresentazione uniforme per gli esempi di input, per la conoscenza di base della macchina, e per le ipotesi.",Italian,1
"Data una codifica della (nota) conoscenza di base e un insieme di esempi rappresentati come fatti in una base di dati logica, un sistema ILP deriva un programma logico ipotetico da cui conseguono tutti gli esempi positivi, e nessuno di quelli negativi.",Italian,1
"La programmazione induttiva è un campo simile che considera ogni tipo di linguaggio di programmazione per rappresentare le ipotesi invece che soltanto la programmazione logica, come ad esempio programmi funzionali.",Italian,1
L'albero di decisione è un metodo di apprendimento per approssimazione di una funzione obiettivo discreta in cui l'elemento che apprende è rappresentato da un albero di decisione.,Italian,1
Gli alberi di decisione possono essere rappresentati da un insieme di regole if-else per migliorare la leggibilità umana.,Italian,1
"L'apprendimento automatico basato su regole di associazione è un metodo di apprendimento che identifica, apprende ed evolve delle ""regole"" con l'intento di immagazzinare, manipolare e applicare conoscenza.",Italian,1
La caratteristica principale di questo tipo di apprendimento è l'identificazione ed utilizzo di un insieme di regole relazionali che rappresenta nel suo insieme la conoscenza catturata dal sistema.,Italian,1
Ciò si pone in controtendenza con altri tipi di apprendimento automatico che normalmente identificano un singolo modello che può essere applicato universalmente ad ogni istanza per riuscire a fare su di essa una previsione[30].,Italian,1
Gli approcci dell'apprendimento basato su regole di associazione includono il sistema immunitario artificiale.,Italian,1
Una rete neurale artificiale è un sistema adattivo che cambia la sua struttura basata su informazioni esterne o interne che scorrono attraverso la rete durante la fase di apprendimento.,Italian,1
In termini pratici le reti neurali sono strutture non-lineari di dati statistici organizzate come strumenti di modellazione.,Italian,1
Esse possono essere utilizzate per simulare relazioni complesse tra ingressi e uscite che altre funzioni analitiche non riescono a rappresentare.,Italian,1
Inoltre esse sono robuste agli errori presenti nel training data.,Italian,1
Gli algoritmi genetici forniscono un approccio all'apprendimento che è liberamente ispirato all'evoluzione simulata.,Italian,1
La ricerca di una soluzione del problema inizia con una popolazione di soluzioni iniziale.,Italian,1
"I membri della popolazione attuale danno luogo a una popolazione di nuova generazione per mezzo di operazioni quali la mutazione casuale e crossover, che sono modellati sui processi di evoluzione biologica.",Italian,1
"Ad ogni passo, le soluzioni della popolazione attuale sono valutate rispetto a una determinata misura di fitness, con le ipotesi più adatte selezionate probabilisticamente come semi per la produzione della prossima generazione.",Italian,1
Gli algoritmi genetici sono stati applicati con successo a una varietà di compiti di apprendimento e di altri problemi di ottimizzazione.,Italian,1
"Ad esempio, essi sono stati usati per imparare raccolte di norme per il controllo del robot e per ottimizzare la topologia dei parametri di apprendimento per reti neurali artificiali.",Italian,1
Il ragionamento bayesiano fornisce un approccio probabilistico di inferenza.,Italian,1
Esso si basa sul presupposto che le quantità di interesse sono disciplinate da distribuzioni di probabilità e che le decisioni ottimali possono essere prese a seguito dell'analisi di queste probabilità insieme ai dati osservati.,Italian,1
"Nell'ambito dell'apprendimento automatico, la teoria Bayesiana è importante perché fornisce un approccio quantitativo per valutare le prove a sostegno dell'ipotesi alternativa.",Italian,1
Il Ragionamento bayesiano fornisce la base per l'apprendimento negli algoritmi che manipolano direttamente le probabilità.,Italian,1
"Macchine a vettori di supporto (Support Vector Machine, SVM) sono un insieme di metodi di apprendimento supervisionato usati per la classificazione e la regressione di pattern.",Italian,1
"Dato un insieme di esempi di addestramento, ciascuno contrassegnato come appartenente a due possibili categorie, un algoritmo di addestramento SVM costruisce un modello in grado di prevedere a quale categoria deve appartenere un nuovo esempio di input.",Italian,1
"La discesa dei prezzi per l'hardware e lo sviluppo di GPU per uso personale negli ultimi anni hanno contribuito allo sviluppo del concetto di apprendimento profondo, che consiste nello sviluppare livelli nascosti multipli nelle reti neurali artificiali.",Italian,1
Questo approccio tenta di modellizzare il modo in cui il cervello umano processa luce e suoni e li interpreta in vista e udito.,Italian,1
Alcune delle applicazioni più affermate dell'apprendimento profondo sono la visione artificiale e il riconoscimento vocale[31].,Italian,1
"La cluster analisi, o clustering, è in grado di rilevare similarità strutturali tra le osservazioni di un dataset attraverso l'assegnazione di un insieme di osservazioni in sottogruppi (cluster) di elementi tra loro omogenei[1].",Italian,1
"Il clustering è un metodo di apprendimento non supervisionato, e una tecnica comune per l'analisi statistica dei dati.",Italian,1
Tutti i sistemi di riconoscimento vocale di maggior successo utilizzano metodi di apprendimento automatico.,Italian,1
"Ad esempio, il SPHINXsystem[32] impara le strategie di altoparlanti specifici per riconoscere i suoni primitivi (fonemi) e le parole del segnale vocale osservato.",Italian,1
"Metodi di apprendimento basati su reti neurali e su modelli di Markov nascosti sono efficaci per la personalizzazione automatica di vocabolari, caratteristiche del microfono, rumore di fondo, ecc.",Italian,1
Metodi di apprendimento automatico sono stati usati per addestrare i veicoli controllati da computer.,Italian,1
"Ad esempio, il sistema ALVINN[33] ha usato le sue strategie per imparare a guidare senza assistenza a 70 miglia all'ora per 90 miglia su strade pubbliche, tra le altre auto.",Italian,1
Con tecniche simili sono possibili applicazioni in molti problemi di controllo basato su sensori.,Italian,1
Metodi di apprendimento automatico sono stati applicati ad una varietà di banche dati di grandi dimensioni per imparare regolarità generali implicite nei dati.,Italian,1
"Ad esempio, algoritmi di apprendimento basati su alberi di decisione sono stati usati dalla NASA per classificare oggetti celesti a partire dal secondo Palomar Observatory Sky Survey[34].",Italian,1
"Questo sistema è oggi utilizzato per classificare automaticamente tutti gli oggetti nel Sky Survey, che si compone di tre terabyte di dati immagine.",Italian,1
I programmi per computer di maggior successo per il gioco del backgammon sono basati su algoritmi di apprendimento.,Italian,1
"Ad esempio, il miglior programma di computer al mondo per backgammon, TD-Gammon[35], ha sviluppato la sua strategia giocando oltre un milione di partite di prova contro se stesso.",Italian,1
Tecniche simili hanno applicazioni in molti problemi pratici in cui gli spazi di ricerca molto rilevanti devono essere esaminati in modo efficiente.,Italian,1
L'apprendimento automatico solleva un numero di problematiche etiche.,Italian,1
I sistemi addestrati con insiemi di dati faziosi o pregiudizievoli possono esibire questi pregiudizi quando vengono interpellati: in questo modo possono essere digitalizzati pregiudizi culturali quali il razzismo istituzionale e il classismo[36].,Italian,1
Di conseguenza la raccolta responsabile dei dati può diventare un aspetto critico dell'apprendimento automatico.,Italian,1
"In ragione dell'innata ambiguità dei linguaggi naturali, le macchine addestrate su corpi linguistici necessariamente apprenderanno questa ambiguità[37].",Italian,1
"Altri progetti 
.stiamo tutti cercando modi rapidi per diventare più fluenti in inglese lo so capisco quello che succede è che ci sono solo poche parole che circondano il nostro cervello e abbiamo bisogno di rendere l'intera conversazione usando semplicemente fantastico, fantastico o epico, quindi che ne dici di noi impara alcune nuove parole inglesi intelligenti che puoi usare nella tua vita quotidiana e migliora il tuo vocabolario in pochi minuti.",Italian,1
"quindi oggi impareremo 10 nuove parole intelligenti, i loro significati, parole di base e frasi di esempio, quindi andiamo avanti ehi tutti, questo è e state guardando.",Italian,1
e in questo video ti darò 10 parole intelligenti per l'uso quotidiano e alla fine di questo video.,Italian,1
Ti darò anche un consiglio intelligente per suonare un numero di parole intelligenti davvero fluente.,Italian,1
uno è sommerso palude significa annegamento o inondazione ma palude è spesso usato nel contesto del lavoro come i ' Sono sommerso dal lavoro Ho troppo lavoro da fare Sono stato sommerso dal lavoro per tutta la settimana Ho avuto a malapena il tempo di respirare ora diamo un'occhiata alla radice di questa parola.,Italian,1
"palude è un pezzo di zona umida e se qualcuno cammina nel posto sbagliato su una palude potrebbe facilmente annegare e la forma verbale di palude significa affondare, quindi ecco come puoi usare questa parola.",Italian,1
diciamo che hai molti incarichi e hai un test in arrivo e i tuoi amici vengono da te e dicono.,Italian,1
hey perché non esci con noi puoi dire loro che mi dispiace ma sono sommerso dal lavoro o sono sommerso alcune altre parole che puoi usare al posto di sommerso se ho troppo fare.,Italian,1
ci sono troppe cose nel mio piatto che sto affogando nel lavoro.,Italian,1
"sono sommerso da incarichi, la parola intelligente numero due è catch-22 ora sono sicuro che tu ' Ho sentito questa parola prima di catch-22 significa una situazione impossibile in cui non puoi fare una cosa a meno che tu non abbia fatto l'altra e non puoi fare l'altra perché non hai fatto la prima.",Italian,1
"ti ho confuso, quindi lascia che ti faccia alcuni esempi una situazione di cattura è quando non ottieni un lavoro senza avere esperienza lavorativa.",Italian,1
ma non puoi fare esperienza finché non ottieni un lavoro catch-22 è stato coniato da joseph heller nel suo famoso libro con lo stesso nome catch-22 quando descriveva alcune regole contraddittorie che erano applicabili ai soldati durante la seconda guerra mondiale.,Italian,1
un altro esempio di catch-22 è che hai bisogno di un prestito bancario perché non ne hai abbastanza.,Italian,1
"soldi ma non otterresti quel prestito bancario a meno che non provi alla banca che hai abbastanza soldi, quindi la prossima volta che sei bloccato in una situazione difficile ricorda.",Italian,1
per usare la parola catch-22.,Italian,1
e ottieni questi sguardi ammirati dai tuoi amici altre parole che puoi usare al posto di catch-22 sono paradosso o dilemma parola intelligente.,Italian,1
il numero tre è soave soave soave significa essere sofisticato per essere educato in bilico e cool.,Italian,1
ben educato la parola suave ha diverse origini ma un'origine molto interessante della parola è che significa esempio di degustazione piacevole o dolce.,Italian,1
è così equilibrato e soave soprattutto di fronte alle signore o Barack Obama è così gentile e raffinato ora ricorda quando sei a una festa la prossima volta e vedi questa persona che è così.,Italian,1
"educato, colto e sofisticato.",Italian,1
non dimenticare di dire ehi chi è quel ragazzo soave là fuori nell'angolo che usa questa parola renderà immediatamente il tuo vocabolario.,Italian,1
molto soave così intelligente la parola numero quattro è atroce atroce la parola atroce significa qualcosa di veramente brutto orribile terribile crudele spaventoso offensivo atroce ha una radice latina chiamata .che significa paura crudele o terribile alcuni esempi della parola atroce sono i recenti episodi di stupro a Delhi sono stati atroci o vengono curati i prigionieri.,Italian,1
in modo atroce a volte nelle carceri atroce è usato anche nella vita di tutti i giorni per parlare di qualche malefatta comune e si vuole esagerare.,Italian,1
per esempio le sue maniere a tavola erano atroci o il suo senso dell'abbigliamento è così atroce o la sua grammatica è atroce.,Italian,1
quindi la prossima volta che sentirai parlare di un atto orribile al telegiornale ricordati di farlo.,Italian,1
"osserva e dì che questo è un atto atroce, la parola intelligente numero 5 è stupenda, stupenda, stupenda, significa stupefacente, stupefacente.",Italian,1
"ora usiamo spesso la parola fantastico qui ' È un'altra parola che puoi usare al posto di fantastico stupendo per esempio oggi ho ottenuto un punteggio stupendo nel mio test, il che significa che ho ottenuto un punteggio molto alto o. ho ottenuto un punteggio quasi perfetto, la parola stupendo ha radici latine classiche dalla parola che significa.",Italian,1
essere sbalordito così stupendo è usato per descrivere qualcosa che è straordinariamente buono per esempio lei sembra stupenda con quel vestito o che vista stupenda da questo balcone o sto leggendo questo libro stupendo che non riesco a mettere giù e tu vai e raccontare.,Italian,1
i tuoi amici che è questo stupendo canale per studenti e alcune altre parole che puoi usare invece di stupendi sono incredibilmente fantastici o eccezionalmente bravi ok quindi prima di continuare con le cinque parole equilibrate in questo video ricordati di mettere un commento sotto questo video.,Italian,1
per dirmi quale di queste dieci parole era la tua parola intelligente preferita numero sei è in una soluzione in una soluzione significa essere in una situazione problematica per esempio ragazzo sono in una situazione perché ho fatto piani con due amici diversi per questo sera.,Italian,1
Ho perso il telefono e sono in difficoltà o il nostro autobus si è rotto stamattina e io sono in difficoltà il mio amico si rivolge sempre a me per chiedere aiuto quando è in difficoltà e quando va bene se ne dimentica.,Italian,1
"così la prossima volta che prendi i compiti di matematica a scuola, ad esempio, e se hai lasciato il tuo libro di matematica a scuola, puoi dire ai tuoi amici che sei in un vero problema ora potresti pensare che la parola aggiustare abbia qualcosa da fare con la riparazione di qualcosa.",Italian,1
ma no in una soluzione significa essere in una situazione problematica altre parole che puoi usare invece che in una correzione sono io sono in una zuppa o io Sono in un pasticcio o sono in un punto di fastidio o semplicemente sono in un posto La parola intelligente numero 7 è flummox flummox significa confondere qualcuno.,Italian,1
"così tanto che dimenticano cosa fare ora confuso tende ad essere una parola abusata quindi invece di quello perché non usi flummox, ad esempio il ragazzo sembrava completamente sconcertato quando l'insegnante gli faceva una domanda in classe o il cane era sconcertato guardando al proprio riflesso nello specchio o il turista era sconcertato dalle diverse usanze che.",Italian,1
"ha incontrato durante i suoi viaggi o in un colloquio quando le è stato chiesto perché dovremmo assumerti, sembrava completamente sconcertata, quindi la prossima volta se ti confondi su qualsiasi domanda, ad esempio in un esame, allora tu.",Italian,1
posso sempre dirlo perché non avevo Sono stato preparato molto bene per l'esame sono rimasto sconcertato da alcune delle domande altre parole che puoi usare invece di sconcertato sono perplesso perplesso o perplesso La parola intelligente numero otto è rendezvous rendezvous rendezvous.,Italian,1
"è un modo molto francese di dire appuntamento o appuntamento, ad esempio ho un appuntamento con i miei amici a pranzo di sabato o ho intenzione di incontrarmi con i miei amici al centro commerciale per i film rendezvous può essere usato sia come sostantivo che come verbo per esempio.",Italian,1
ho un appuntamento con i miei amici stasera o domani ci incontrerò con i miei amici.,Italian,1
"in Francia il rendezvous precedente era usato dall'esercito per indicare un luogo di incontro per le truppe, ora c'è qualcosa di leggermente eccitante e segreto nella parola rendezvous anche adesso, quindi puoi usare rendezvous per qualsiasi riunione.",Italian,1
"in generale ma ha vinto ' Non è molto appropriato per un incontro ufficiale, quindi se hai un appuntamento forse puoi sicuramente dire che una parola intelligente rendezvous numero 9 è ottuso ottuso ottuso è un insulto che useresti quando stai cercando di chiamare qualcuno stupido o non intelligente.",Italian,1
o ottuso ora hai sentito la parola ottuso in geometria angolo ottuso e angolo acuto quindi un angolo ottuso è un angolo maggiore di 90 gradi ma inferiore a 180 gradi.,Italian,1
e un angolo acuto è questo angolo acuto inferiore a 90 gradi così acuto come una parola è usata per denotare acuto e quindi anche mentalmente acuto e ottuso denota smussato e quindi anche un po 'lento nella mente quindi frasi di esempio con ottuso sono l'uomo era così ottuso che ha dato via la sua password a un falso chiamante o al bambino ottuso.,Italian,1
non era in grado.,Italian,1
per rispondere a una singola domanda sul test o l'uomo ottuso ha avuto difficoltà a capire anche le istruzioni di base ora supponiamo che nella tua situazione nella vita quotidiana il tuo ragazzo o la tua ragazza sia arrabbiato con te e non sai perché così puoi.,Italian,1
"dì loro che forse sono ottuso ma non so perché sei così arrabbiato, la parola intelligente numero 10 è pigro pigro significa pigro per muoversi in modo lento per essere un po 'più lento.",Italian,1
del solito a sembrare un po 'stanco e mancante.,Italian,1
nell'esempio energetico un pranzo pesante mi rende molto pigro nel pomeriggio ha radici dalla parola che significa una persona lenta e una lumaca è un animale che si muove molto lentamente come una lumaca esempi.,Italian,1
l'economia è stata molto fiacca quest'anno o la partita è ripresa dopo un inizio fiacco.,Italian,1
"o gli affari sono stati lenti in questo trimestre, puoi usarli nella tua vita quotidiana se ti senti molto stanco un giorno puoi dirlo a tua madre o puoi dirlo.",Italian,1
i tuoi amici mi sento molto pigro.,Italian,1
oggi potrei fare con una bevanda energetica altre parole che puoi usare al posto di pigro potrebbero essere letargiche o trascinare i miei piedi quindi quelle erano le 10 parole intelligenti e prima.,Italian,1
"ti do quel consiglio segreto per sembrare molto fluente, voglio ricordarti che nel caso tu stia cercando parole intelligenti da usare in una telefonata, sto inserendo un collegamento a un video.",Italian,1
giù nella casella della descrizione per questo e ora il consiglio segreto il consiglio segreto per sembrare fluente è usare non più di una parola o frase intelligente che conosco a volte.,Italian,1
ci emozioniamo molto perché.,Italian,1
noi' ho imparato un sacco di queste parole intelligenti e tendiamo a racchiuderne due tre quattro in una frase che non suona naturale.,Italian,1
quindi uno alla volta assicurati di pronunciare .la parola nel modo giusto vai su google e digita la parola e nella ricerca in alto vedrai una piccola icona di un altoparlante fare clic su quell'altoparlante.,Italian,1
e ascolta la pronuncia una o due volte.,Italian,1
e sei pronto per partire e se questo video ti è piaciuto non dimenticare di darci un pollice in su con un commento.,Italian,1
per me sotto dicendomi quale di queste 10 parole qual è la tua preferita e anche.,Italian,1
se non hai già premuto il pulsante di iscrizione e l'icona della campana accanto ad esso e buona visione.,Italian,1
"ehi ragazzi, benvenuti nel mio canale in questo video.",Italian,1
ti darò le 50 migliori frasi inglesi che puoi usare nella tua vita quotidiana.,Italian,1
quindi se stai per intraprendere il tuo viaggio.,Italian,1
"in un paese di lingua inglese, puoi usarlo totalmente.",Italian,1
frasi se stai imparando l'inglese da un po 'e vuoi riprendere l'apprendimento.,Italian,1
"questo è il miglior video con cui iniziare, quindi andiamo a 50 frasi in inglese in 10 minuti, si spera.",Italian,1
frase numero uno questo è un altro modo per chiedere.,Italian,1
come va?,Italian,1
come va?,Italian,1
Come va?.,Italian,1
quindi incontri qualcuno e il tempo come va ?.,Italian,1
"la frase numero due quando non vedi qualcuno da un po 'gli dici da molto tempo di non vederla, quindi significa che non hai visto questa persona forse settimane o mesi da molto tempo la frase non ci vediamo.",Italian,1
tre se vuoi chiederti cosa stavi facendo.,Italian,1
chiedi cosa stavi facendo quindi cosa stava succedendo nella tua vita?,Italian,1
cosa hai fatto per crescerli prima se tutto sta andando?,Italian,1
"beh, puoi semplicemente rispondere non puoi lamentarti, tutto è davvero fantastico.",Italian,1
"Non puoi lamentarti della prossima frase che qualcuno ti dice qualcosa e tu non l'hai davvero menzionato nella conversazione come se in qualche modo immaginassero che hai un nuovo lavoro, e glielo chiedi.",Italian,1
come fai a sapere?.,Italian,1
dove hai preso le notizie come come fai.,Italian,1
sappi che se qualcuno racconta una bella barzelletta puoi dire che è buona.,Italian,1
è un grande scherzo quindi la frase è buona.,Italian,1
"se vuoi ringraziare qualcuno puoi dire che è molto gentile da parte tua, grazie mille per averlo fatto, è molto gentile da parte tua, è molto gentile da parte tua se qualcuno.",Italian,1
"stava cercando di aiutarti, ma non è riuscito a raggiungere il risultato che puoi dire.",Italian,1
"grazie comunque non importa, ma grazie comunque.",Italian,1
grazie per l'impegno.,Italian,1
"no grazie comunque, e un'altra frase che uso nella mia email a volte quando non ho chiesto una persona.",Italian,1
chiedo e poi dico alla fine.,Italian,1
"grazie in anticipo, il che significa che spero davvero che lo farai.",Italian,1
fallo un po 'ringraziandoti in anticipo.,Italian,1
"grazie in anticipo se qualcuno ha commesso un errore, e ne è davvero arrabbiato.",Italian,1
puoi solo dire niente preoccupazioni.,Italian,1
"non preoccuparti, non preoccuparti, il che significa che non preoccuparti.",Italian,1
va bene.,Italian,1
"non preoccuparti, immagina di essere tornato a casa e ci sono tutti i tuoi amici seduti sul tuo divano.",Italian,1
e tu sei come quello che sta succedendo qui come quello che ci fai qui ?.,Italian,1
cosa succede se non hai notato qualcosa o non ha capito la persona a cui puoi sempre chiedere ti ho capito bene?,Italian,1
"e poi vai avanti e spiega dove sei, ti ho capito bene?",Italian,1
se chiedi a qualcuno di non essere arrabbiato di non piangere puoi dire di non prenderlo a cuore.,Italian,1
non prenderlo a cuore come sul serio non essere così arrabbiato non prenderlo a cuore.,Italian,1
un altro modo per chiedere se non hai colto una parte di una frase puoi dire che non ho colto l'ultima parola.,Italian,1
Mi dispiace.,Italian,1
puoi ripeterlo perché non ho colto l'ultima parola se vuole che qualcuno ripeta di nuovo l'intera frase.,Italian,1
puoi chiedere scusa.,Italian,1
Non stavo ascoltando perché forse eri occupato.,Italian,1
"forse stavi parlando al telefono e qualcuno stava parlando con te, e tu sei tipo.",Italian,1
Dio mio.,Italian,1
scusa non stavo ascoltando.,Italian,1
Puoi ripeterlo?.,Italian,1
Mi dispiace.,Italian,1
Non stavo ascoltando un'altra frase che uso sempre.,Italian,1
"non importa, non preoccuparti se mi fai cadere addosso il tuo caffè.",Italian,1
è come se non importasse.,Italian,1
Starò bene.,Italian,1
io' Vado comunque in lavanderia.,Italian,1
non importa se vuoi augurare buona fortuna a qualcuno.,Italian,1
e lo faccio sempre tu puoi dire dita incrociate e tu incroci le dita in quel modo.,Italian,1
dita incrociate.,Italian,1
"un'altra frase che gli americani usano è oh male che lo spiega e. la situazione è che non hai ottenuto qualcosa e poi ottieni un effetto extra, e lo ottieni.",Italian,1
e tu sei come oh quello che lo spiega quello che lo spiega.,Italian,1
un altro modo per dire alla persona di non essere arrabbiata è che puoi dire che le cose accadono come se andasse bene.,Italian,1
le cose succedono non essere turbato se non hai il nome di una persona con cui vuoi parlare.,Italian,1
puoi chiedere scusa per il disturbo che sai di vedere.,Italian,1
qualcuno è impegnato puoi sempre chiedere scusa per il disturbo e poi puoi andare avanti e chiedere.,Italian,1
mi dispiace disturbarti.,Italian,1
se sei nel mezzo di qualcosa in qualcuno ' ti sta chiedendo qualcosa che puoi dire oh.,Italian,1
"sei nel bel mezzo di qualcosa e qualcuno qualcuno ti sta chiedendo di fare qualcosa che dici, mi dispiace.",Italian,1
sarò con te tra un minuto sarò con te dentro e poi riprendi a fare qualcosa e dici dove eravamo.,Italian,1
come quando ci siamo fermati dov'eravamo e devi ripeterlo perché qual è il suono con cui qualcuno sbaglia.,Italian,1
quindi questo è un ottimo modo per esercitarsi a dove eravamo di nuovo se sei nel mezzo di una conversazione?,Italian,1
e non hai capito quello che diceva l'altra persona puoi dire che stavi dicendo e con un punto interrogativo.,Italian,1
che significa che spinge la persona a ripetere ancora una volta?,Italian,1
stavi dicendo .,Italian,1
se qualcuno ha un lavoro dei suoi sogni su qualunque cosa tu possa dire fortunato tu o qualcuno è entrato all'università dei suoi sogni come fortunato te questo è un modo per congratularsi con la persona fortunata o semplicemente sottolineare che è fortunato fortunato te un altro modo per dire che sei davvero arrabbiato è dire che sono impazzito come se fossi così arrabbiato che.,Italian,1
impazzito è super arrabbiato.,Italian,1
"oh, questo è quasi un matto.",Italian,1
Ho dato di matto un'altra frase che i madrelingua usano è buona per te e questo potrebbe essere sia positivo che negativo quando dici che sono stato promosso e se dicono bene per te come congratulazioni ea volte se dici come se stessi lasciando questo posto.,Italian,1
"ti fanno bene, sarebbe meglio senza di te e questo è un significato negativo, quindi ascolta davvero l'intonazione.",Italian,1
se qualcosa ti sorprende puoi anche dire che mi stai prendendo in giro come oh mio dio.,Italian,1
"Non posso credere che mi prendi in giro per dire a qualcuno di sorridere e per essere felice puoi sempre dire rallegrati, rallegrati.",Italian,1
"se vuoi che qualcuno suoni come se stesse piangendo e lamentandosi di qualcosa che non sta succedendo puoi dire vieni io, puoi farlo io?",Italian,1
Dai.,Italian,1
puoi farlo puoi passare il toefl puoi passare il gmat lo prenderai dai.,Italian,1
"puoi farlo se qualcuno sta facendo davvero bene, puoi dire loro di continuare il buon lavoro continuare il buon lavoro come essere bravo come sei e continuare il buon lavoro continuare ad essere un'altra frase è colloquiale, e questo è ciò che gli americani dire.",Italian,1
"è acceso, il che significa che è incredibile che molti americani abbiano detto in California.",Italian,1
"oh è acceso e probabilmente l'hai sentito in canzoni che ' è acceso se qualcuno ha successo dopo i fallimenti, quindi puoi dire eccoti ti ho detto che ce la farai se qualcuno ti chiede se sei stanco e vuoi dire che non sei stanco per niente posso dire non un po 'nah.",Italian,1
voglio continuare non sono stanco non è quando qualcuno ti chiede se sei sicuro e sei abbastanza sicuro di poter dire che non c'è spazio per quello?,Italian,1
non c'è spazio per dubbi in america se vuoi mandare un sms a qualcuno o mandargli un messaggio che dici da testo a testo quindi ti mando un messaggio significa che ti manderò un messaggio tramite whatsapp o un telegramma o messenger di qualsiasi cosa usando mandarti un altro messaggio per rallegrare qualcuno e dirgli di non essere arrabbiato puoi dire che non ne vale la pena come perché stai piangendo?,Italian,1
non ne vale la pena.,Italian,1
sei molto meglio del problema su cui piangi ' Non vale le tue lacrime.,Italian,1
"non ne vale la pena, personalmente amo la frase you rock che significa che sei fantastico.",Italian,1
Dio mio.,Italian,1
tu sei forte?,Italian,1
"no, hai fatto un lavoro straordinario.",Italian,1
"se qualcuno non lavora molto bene e vuoi che lavori di più puoi dire che dovresti fare un miglio in più, il che significa che lavorare di più dovresti fare un miglio in più.",Italian,1
un altro modo per dire la stessa cosa che puoi dire intensifica il tuo gioco come lavorare di più lavorare meglio intensificare il tuo gioco.,Italian,1
se qualcuno piange e non lo vuole.,Italian,1
"affonda, dici: riprenditi come letteralmente prendi te stesso e rimettiti insieme smetti di lavorare smetti di piangere tirati su hey calmati insieme un'altra frase che.",Italian,1
ti amo mi hai venduto perché a volte le persone descrivono il loro viaggio o qualcuno che hanno comprato e lo descrivono così bene.,Italian,1
"e loro sono come se volessi comprare la stessa cosa e dico loro che l'hai venduta mi hai venduto non lo comprerei bene, mi hai venduto se non sei interessato alla conversazione.",Italian,1
sei come se fossi seduto puoi dire che non me ne frega niente è così noioso non sono interessato.,Italian,1
Non me ne potrebbe importare di meno se qualcuno ti sta chiedendo qualcosa e questa è una decisione davvero facile per te come se qualcuno ti dicesse di prendere il mio milione di dollari e tu dici che è un gioco da ragazzi.,Italian,1
Lo prendo.,Italian,1
questo è un gioco da ragazzi significa che è una decisione molto facile per te se hai fatto qualcosa di sbagliato e lo ammetti puoi dire che ho sbagliato sì ragazzi.,Italian,1
lo so.,Italian,1
Mi dispiace.,Italian,1
Ho sbagliato.,Italian,1
questo è il mio errore.,Italian,1
"ho sbagliato ho sbagliato tutto se vuoi che qualcuno lavori al posto mio, puoi dire.",Italian,1
puoi coprirmi come puoi lavorare invece di me mentre io ' sto vedendo il mio amico.,Italian,1
"potete coprirmi è ora di andare e ragazzi è meglio che vada, il che significa che dovrei già andare.",Italian,1
lo sai.,Italian,1
in realtà sono le 13:00. proprio adesso.,Italian,1
farei meglio a dire addio in un altro modo.,Italian,1
"posso dire prenditi cura di te, il che significa prenditi cura di te stesso.",Italian,1
a dopo.,Italian,1
stai attento.,Italian,1
"non so che giorno sia quando guardi questo video, ma se è venerdì, ad esempio il fine settimana.",Italian,1
si può dire grazie al cielo è venerdì o pensare che il cielo ha detto sabato weekend discovery.,Italian,1
